,timestamp,Open,High,Low,Close,Adj Close,Volume
0,2012-01-03,14.621429443359375,14.73214340209961,14.60714340209961,14.686785697937012,12.433821678161621,302220800
1,2012-01-04,14.64285659790039,14.8100004196167,14.617142677307129,14.765713691711426,12.500643730163574,260022000
2,2012-01-05,14.819643020629883,14.948213577270508,14.738213539123535,14.929642677307129,12.639427185058594,271269600
3,2012-01-06,14.991786003112793,15.098214149475098,14.972143173217773,15.085714340209961,12.771554946899414,318292800
4,2012-01-09,15.196429252624512,15.276785850524902,15.048213958740234,15.061785697937012,12.751297950744629,394024400
5,2012-01-10,15.211071014404297,15.214285850524902,15.053570747375488,15.115714073181152,12.796956062316895,258196400
6,2012-01-11,15.09571361541748,15.101785659790039,14.975357055664062,15.091071128845215,12.776090621948242,215084800
7,2012-01-12,15.081428527832031,15.103570938110352,14.95535659790039,15.049642562866211,12.741018295288086,212587200
8,2012-01-13,14.989286422729492,15.016071319580078,14.952142715454102,14.993213653564453,12.693249702453613,226021600
9,2012-01-17,15.149999618530273,15.213929176330566,15.105713844299316,15.16785717010498,12.84109878540039,242897200
10,2012-01-18,15.248571395874023,15.338213920593262,15.225000381469727,15.325357437133789,12.974440574645996,276791200
11,2012-01-19,15.362500190734863,15.406070709228516,15.232500076293945,15.276785850524902,12.933319091796875,261738400
12,2012-01-20,15.267499923706055,15.26785659790039,14.991070747375488,15.010713577270508,12.708064079284668,413974400
13,2012-01-23,15.095356941223145,15.301786422729492,15.08214282989502,15.264642715454102,12.9230375289917,306062400
14,2012-01-24,15.182143211364746,15.182143211364746,14.983928680419922,15.014642715454102,12.71138858795166,547638000
15,2012-01-25,16.229999542236328,16.230356216430664,15.84749984741211,15.952142715454102,13.505074501037598,958314000
16,2012-01-26,16.01285743713379,16.028213500976562,15.82642936706543,15.879643440246582,13.443695068359375,323985200
17,2012-01-27,15.869285583496094,16.01714324951172,15.848929405212402,15.974286079406738,13.523820877075195,299709200
18,2012-01-30,15.918213844299316,16.21071434020996,15.90678596496582,16.17892837524414,13.697070121765137,379341200
19,2012-01-31,16.27107048034668,16.365713119506836,16.18107032775879,16.3028564453125,13.801992416381836,391683600
20,2012-02-01,16.37178611755371,16.392499923706055,16.269643783569336,16.292499542236328,13.793219566345215,270046000
21,2012-02-02,16.282142639160156,16.327499389648438,16.213571548461914,16.25428581237793,13.760869979858398,186796400
22,2012-02-03,16.332143783569336,16.428571701049805,16.270000457763672,16.417142868041992,13.8987398147583,286599600
23,2012-02-06,16.37071418762207,16.606428146362305,16.364286422729492,16.570356369018555,14.028456687927246,249412800
24,2012-02-07,16.616071701049805,16.77678680419922,16.59214210510254,16.743928909301758,14.175400733947754,316223600
25,2012-02-08,16.803571701049805,17.028213500976562,16.774999618530273,17.0242862701416,14.41275405883789,407890000
26,2012-02-09,17.170000076293945,17.741071701049805,17.162857055664062,17.61321449279785,14.911337852478027,884214800
27,2012-02-10,17.534286499023438,17.77214241027832,17.448213577270508,17.622142791748047,14.918893814086914,631302000
28,2012-02-13,17.840356826782227,17.993928909301758,17.75321388244629,17.950000762939453,15.19646167755127,517216000
29,2012-02-14,18.023571014404297,18.198570251464844,17.928571701049805,18.19499969482422,15.403875350952148,460398400
30,2012-02-15,18.36642837524414,18.796070098876953,17.746070861816406,17.773929595947266,15.047401428222656,1506120000
31,2012-02-16,17.553571701049805,18.03178596496582,17.379642486572266,17.936071395874023,15.184669494628906,944552000
32,2012-02-17,17.96821403503418,18.1346435546875,17.867856979370117,17.932857513427734,15.1819429397583,535805200
33,2012-02-21,18.10285758972168,18.387500762939453,18.00428581237793,18.387500762939453,15.566848754882812,605595200
34,2012-02-22,18.32428550720215,18.410356521606445,18.18107032775879,18.322856903076172,15.512125015258789,483302400
35,2012-02-23,18.395713806152344,18.493928909301758,18.196428298950195,18.4424991607666,15.613414764404297,568027600
36,2012-02-24,18.559642791748047,18.674999237060547,18.522857666015625,18.657499313354492,15.795426368713379,415072000
37,2012-02-27,18.618213653564453,18.875,18.43857192993164,18.777143478393555,15.89671516418457,547582000
38,2012-02-28,18.855714797973633,19.12178611755371,18.780357360839844,19.12178611755371,16.188491821289062,600387200
39,2012-02-29,19.341428756713867,19.5575008392334,19.132143020629883,19.37285614013672,16.401044845581055,952011200
40,2012-03-01,19.577499389648438,19.578929901123047,19.241785049438477,19.445356369018555,16.462432861328125,683270000
41,2012-03-02,19.437143325805664,19.5285701751709,19.375713348388672,19.470714569091797,16.4838924407959,431712400
42,2012-03-05,19.479286193847656,19.5528564453125,18.78571319580078,19.04142951965332,16.12046241760254,809124400
43,2012-03-06,18.7021427154541,19.06035614013672,18.43642807006836,18.937856674194336,16.03277587890625,810238800
44,2012-03-07,19.171428680419922,19.20642852783203,18.689285278320312,18.953214645385742,16.045778274536133,798520800
45,2012-03-08,19.096071243286133,19.392499923706055,19.00428581237793,19.356786727905273,16.3874454498291,516457200
46,2012-03-09,19.436071395874023,19.562143325805664,19.396785736083984,19.47035789489746,16.483600616455078,418919200
47,2012-03-12,19.606428146362305,19.71428680419922,19.53571319580078,19.71428680419922,16.690105438232422,407282400
48,2012-03-13,19.91214370727539,20.292142868041992,19.84821319580078,20.28928565979004,17.176895141601562,690855200
49,2012-03-14,20.644643783569336,21.239999771118164,20.549999237060547,21.056428909301758,17.82636070251465,1418844000
50,2012-03-15,21.414642333984375,21.42892837524414,20.662500381469727,20.912857055664062,17.704811096191406,1159718000
51,2012-03-16,20.882856369018555,21.042856216430664,20.64285659790039,20.9132137298584,17.705120086669922,825487600
52,2012-03-19,21.370357513427734,21.491785049438477,21.037500381469727,21.467857360839844,18.17467498779297,901236000
53,2012-03-20,21.41107177734375,21.674999237060547,21.124286651611328,21.641429901123047,18.321624755859375,816662000
54,2012-03-21,21.52642822265625,21.77321434020996,21.47892951965332,21.51785659790039,18.21700668334961,644042000
55,2012-03-22,21.349285125732422,21.58928680419922,21.26892852783203,21.405000686645508,18.121461868286133,623870800
56,2012-03-23,21.44607162475586,21.492856979370117,21.22857093811035,21.287500381469727,18.021984100341797,430488800
57,2012-03-26,21.421070098876953,21.683929443359375,21.259286880493164,21.6778564453125,18.352460861206055,595742000
58,2012-03-27,21.6492862701416,22.010000228881836,21.645000457763672,21.945714950561523,18.5792293548584,607129600
59,2012-03-28,22.084999084472656,22.194643020629883,21.796785354614258,22.057857513427734,18.67417335510254,655460400
60,2012-03-29,21.885000228881836,22.020000457763672,21.686786651611328,21.78071403503418,18.439538955688477,608238400
61,2012-03-30,21.741785049438477,21.805713653564453,21.354999542236328,21.412500381469727,18.127811431884766,731038000
62,2012-04-02,21.493928909301758,22.098928451538086,21.442142486572266,22.093929290771484,18.704708099365234,598351600
63,2012-04-03,22.4035701751709,22.578929901123047,22.232500076293945,22.4757137298584,19.027931213378906,834559600
64,2012-04-04,22.298213958740234,22.352142333984375,22.03571319580078,22.296785354614258,18.876447677612305,572980800
65,2012-04-05,22.39214324951172,22.66642951965332,22.264286041259766,22.63142967224121,19.159753799438477,641298000
66,2012-04-09,22.361785888671875,22.851428985595703,22.332143783569336,22.72249984741211,19.23685073852539,597536800
67,2012-04-10,22.854642868041992,23.0,22.35714340209961,22.444286346435547,19.00132179260254,889725200
68,2012-04-11,22.7214298248291,22.745357513427734,22.262142181396484,22.364286422729492,18.933595657348633,696614800
69,2012-04-12,22.321428298950195,22.547500610351562,22.16071319580078,22.241785049438477,18.829877853393555,614336800
70,2012-04-13,22.289642333984375,22.310714721679688,21.55392837524414,21.6153564453125,18.299551010131836,859644800
71,2012-04-16,21.787857055664062,21.795713424682617,20.65178680419922,20.718929290771484,17.54063606262207,1050786800
72,2012-04-17,20.676429748535156,21.78571319580078,20.425357818603516,21.774999618530273,18.434701919555664,1025528000
73,2012-04-18,21.91857147216797,22.15178680419922,21.52535629272461,21.726428985595703,18.393583297729492,954531200
74,2012-04-19,21.43642807006836,21.59749984741211,20.875713348388672,20.979999542236328,17.761653900146484,834719200
75,2012-04-20,21.12071418762207,21.23642921447754,20.372142791748047,20.463571548461914,17.324445724487305,1030985200
76,2012-04-23,20.378929138183594,20.59535789489746,19.87928581237793,20.417856216430664,17.285755157470703,966529200
77,2012-04-24,20.09321403503418,20.274642944335938,19.821428298950195,20.010000228881836,16.940452575683594,1076149200
78,2012-04-25,21.98714256286621,22.071428298950195,21.64285659790039,21.78571319580078,18.443771362304688,905777600
79,2012-04-26,21.938213348388672,21.953214645385742,21.504642486572266,21.703571319580078,18.374235153198242,536068400
80,2012-04-27,21.609643936157227,21.6492862701416,21.446428298950195,21.53571319580078,18.232114791870117,406722400
81,2012-04-30,21.350000381469727,21.371429443359375,20.821428298950195,20.856428146362305,17.65704345703125,506144800
82,2012-05-01,20.889286041259766,21.312856674194336,20.758214950561523,20.79035758972168,17.601104736328125,610999200
83,2012-05-02,20.722856521606445,20.97857093811035,20.67357063293457,20.9278564453125,17.717510223388672,427389200
84,2012-05-03,21.08928680419922,21.121429443359375,20.725000381469727,20.779285430908203,17.591737747192383,390549600
85,2012-05-04,20.610000610351562,20.65571403503418,20.184642791748047,20.1875,17.09072494506836,529992400
86,2012-05-07,20.053571701049805,20.456071853637695,20.043928146362305,20.338571548461914,17.218624114990234,460118400
87,2012-05-08,20.34214210510254,20.41071319580078,19.95464324951172,20.292142868041992,17.1793155670166,497252000
88,2012-05-09,20.132143020629883,20.499286651611328,20.030357360839844,20.327856063842773,17.20954704284668,480704000
89,2012-05-10,20.520713806152344,20.567142486572266,20.301429748535156,20.375713348388672,17.25006866455078,333200000
90,2012-05-11,20.178571701049805,20.516786575317383,20.155357360839844,20.239643096923828,17.13488006591797,399546000
91,2012-05-14,20.091785430908203,20.268213272094727,19.91428565979004,19.93642807006836,16.8781681060791,352626400
92,2012-05-15,20.051786422729492,20.114999771118164,19.70535659790039,19.756071090698242,16.725481033325195,476336000
93,2012-05-16,19.787500381469727,19.88892936706543,19.322856903076172,19.502857208251953,16.511112213134766,560896000
94,2012-05-17,19.475357055664062,19.553571701049805,18.932857513427734,18.932857513427734,16.028549194335938,717220000
95,2012-05-18,19.06999969482422,19.407499313354492,18.6492862701416,18.942142486572266,16.036409378051758,732292400
96,2012-05-21,19.08928680419922,20.05500030517578,19.073213577270508,20.045713424682617,16.970685958862305,631106000
97,2012-05-22,20.3410701751709,20.49571418762207,19.735000610351562,19.891786575317383,16.840377807617188,694870400
98,2012-05-23,19.91071319580078,20.457143783569336,19.758214950561523,20.37714385986328,17.25127410888672,584897600
99,2012-05-24,20.56678581237793,20.58928680419922,20.043928146362305,20.190000534057617,17.092849731445312,496230000
100,2012-05-25,20.163928985595703,20.20892906188965,19.945356369018555,20.081785202026367,17.0012264251709,328507200
101,2012-05-29,20.389286041259766,20.5,20.18964385986328,20.438213348388672,17.302980422973633,380508800
102,2012-05-30,20.328571319580078,20.71392822265625,20.234285354614258,20.684642791748047,17.511608123779297,529429600
103,2012-05-31,20.740713119506836,20.76785659790039,20.409286499023438,20.633214950561523,17.468067169189453,491674400
104,2012-06-01,20.3271427154541,20.451786041259766,20.018571853637695,20.035356521606445,16.9619140625,520987600
105,2012-06-04,20.053571701049805,20.26785659790039,19.58928680419922,20.153213500976562,17.06170082092285,556995600
106,2012-06-05,20.04535675048828,20.23107147216797,19.940357208251953,20.101070404052734,17.017553329467773,388214400
107,2012-06-06,20.27750015258789,20.49464225769043,20.196428298950195,20.409286499023438,17.27849769592285,401455600
108,2012-06-07,20.61750030517578,20.61857032775879,20.375,20.41857147216797,17.286344528198242,379766800
109,2012-06-08,20.41428565979004,20.735000610351562,20.321428298950195,20.7257137298584,17.54637908935547,347516400
